Nom_GHT;Etablissement;Rang;Code;Groupe Plannification;Nb séjour / Séances;Nb de jours;Age moyen;% Age>75;% lourd;Transferts SSR (Nombre de séjours chainés et tranférés vers un établissement SSR) ;Etablissement SSR de transfert ;Catégorie ;Nb de transferts;is_in_GHT;transfer_interne
GHT bourgogne méridionale;CH DU PAYS CHAROLAIS BRIONNAIS;51;X11;Gynécologie, Sénologie (hors Obstétrique);30;172;63.6;46.7;50.00;0 à 10;;;;1;1
GHT bourgogne méridionale;CH DU PAYS CHAROLAIS BRIONNAIS;52;N03;Mort-nés, décès et transferts précoces de nouveau-nés;25;8;0.0;0.0;0.00;0 à 10;;;;1;1
GHT bourgogne méridionale;CH DU PAYS CHAROLAIS BRIONNAIS;53;K15;Autres séj. sans acte, avec anesthésie, en ambulatoire (Aff. myéloP., peau, sein...);24;0;40.2;0.0;0.00;0 à 10;;;;1;1
GHT bourgogne méridionale;CH DU PAYS CHAROLAIS BRIONNAIS;54;K08;Traumatologie avec acte classant non opératoire ou anesthésie;23;6;58.5;26.1;4.35;0 à 10;;;;1;1
GHT bourgogne méridionale;CH DU PAYS CHAROLAIS BRIONNAIS;55;C13;Stimulateurs, Défibrillateurs cardiaques;21;8;85.4;95.2;4.76;0 à 10;;;;1;1
GHT bourgogne méridionale;CH DU PAYS CHAROLAIS BRIONNAIS;56;C21;Chir. pour Aff. des Org. Hématopoiétiques, Lymphomes, Leucémies, Tumeurs SID;15;58;67.5;6.7;6.67;0 à 10;;;;1;1
GHT bourgogne méridionale;CH DU PAYS CHAROLAIS BRIONNAIS;57;K07;Endoscopies bronchiques, avec ou sans anesthésie;12;0;65.3;33.3;0.00;0 à 10;;;;1;1
GHT bourgogne méridionale;CH DU CLUNISOIS;1;X08;Pneumologie;39;576;83.2;82.1;58.97;0 à 10;;;;1;1
GHT bourgogne méridionale;CH DU CLUNISOIS;2;X22;Douleur et soins palliatifs;38;927;77.2;57.9;0.00;0 à 10;;;;1;1
GHT bourgogne méridionale;CH DU CLUNISOIS;3;X24;Médecine inter spécialités, Autres symptômes ou motifs médicaux;22;362;81.4;72.7;36.36;0 à 10;;;;1;1
GHT bourgogne méridionale;CH DU CLUNISOIS;4;X20;Psychiatrie;21;438;82.2;81.0;71.43;0 à 10;;;;1;1
GHT bourgogne méridionale;CH DU CLUNISOIS;5;X03;Neurologie médicale;18;321;84.8;83.3;11.11;0 à 10;;;;1;1
GHT bourgogne méridionale;CH BELNAY;2;X20;Psychiatrie;45;751;84.3;86.7;86.67;25;CH BELNAY;CH;25;1;1
GHT bourgogne méridionale;CH BELNAY;1;X08;Pneumologie;55;764;86.1;87.3;67.27;22;CH BELNAY;CH;22;1;1
GHT bourgogne méridionale;CH BELNAY;4;X24;Médecine inter spécialités, Autres symptômes ou motifs médicaux;43;386;87.7;93.0;41.86;19;CH BELNAY;CH;19;1;1
GHT bourgogne méridionale;CH BELNAY;3;X22;Douleur et soins palliatifs;44;649;83.4;86.4;0.00;0 à 10;;;;1;1
GHT bourgogne méridionale;CH BELNAY;5;X07;Affections Cardio-vasculaires;31;527;86.6;93.5;74.19;0 à 10;;;;1;1
GHT bourgogne méridionale;CH BELNAY;6;X16;Affections et traumatismes de la peau, gelures;18;349;82.9;77.8;88.89;0 à 10;;;;1;1
GHT bourgogne méridionale;CH BELNAY;7;X06;Rhumatologie;16;234;84.4;87.5;81.25;0 à 10;;;;1;1
GHT bourgogne méridionale;CH BELNAY;8;X12;Uro-Néphrologie médicale (hors Séances);16;327;86.8;93.8;87.50;0 à 10;;;;1;1
GHT bourgogne méridionale;CH BELNAY;9;X03;Neurologie médicale;15;230;80.1;73.3;40.00;0 à 10;;;;1;1
GHT bourgogne méridionale;CH BELNAY;10;X02;Hépato-Gastro-Entérologie;14;149;87.3;100.0;42.86;0 à 10;;;;1;1
GHT bourgogne méridionale;CH BELNAY;11;X15;Diabète, Maladies métaboliques, Endocrinologie (hors complications);13;138;83.6;84.6;69.23;0 à 10;;;;1;1
GHT bourgogne méridionale;CH BELNAY;12;X14;Maladies immunitaires, du Sang, des Organes hématopoïétiques, Tumeurs SID;11;73;84.6;90.9;36.36;0 à 10;;;;1;1
GHT bourgogne méridionale;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;1;X08;Pneumologie;30;362;82.6;83.3;66.67;0 à 10;;;;1;1
GHT bourgogne méridionale;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;2;X20;Psychiatrie;30;549;82.1;80.0;76.67;0 à 10;;;;1;1
GHT bourgogne méridionale;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;3;X24;Médecine inter spécialités, Autres symptômes ou motifs médicaux;30;366;83.4;90.0;70.00;0 à 10;;;;1;1
GHT bourgogne méridionale;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;4;X07;Affections Cardio-vasculaires;28;347;87.4;96.4;67.86;0 à 10;;;;1;1
GHT bourgogne méridionale;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;5;X06;Rhumatologie;25;323;85.4;92.0;80.00;0 à 10;;;;1;1
GHT bourgogne méridionale;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;6;X16;Affections et traumatismes de la peau, gelures;23;313;84.0;78.3;69.57;0 à 10;;;;1;1
GHT bourgogne méridionale;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;7;X02;Hépato-Gastro-Entérologie;21;272;82.4;76.2;66.67;0 à 10;;;;1;1
GHT bourgogne méridionale;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;8;X14;Maladies immunitaires, du Sang, des Organes hématopoïétiques, Tumeurs SID;18;162;87.6;94.4;38.89;0 à 10;;;;1;1
GHT bourgogne méridionale;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;9;X05;Traumatologie et ablation de matériel de l'appareil locomoteur;16;182;85.4;87.5;93.75;0 à 10;;;;1;1
GHT bourgogne méridionale;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;10;X12;Uro-Néphrologie médicale (hors Séances);13;216;85.8;84.6;76.92;0 à 10;;;;1;1
GHT bourgogne méridionale;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;11;X03;Neurologie médicale;12;149;83.1;91.7;41.67;0 à 10;;;;1;1
GHT bourgogne méridionale;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT;12;X15;Diabète, Maladies métaboliques, Endocrinologie (hors complications);12;217;86.1;91.7;83.33;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;2;X08;Pneumologie;276;2075;75.0;52.5;36.59;27;CH COSNE COURS SUR LOIRE;CH;21;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;2;X08;Pneumologie;276;2075;75.0;52.5;36.59;27;Autres ES Effectif<11;;0 à 10 (6);1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;5;X03;Neurologie médicale;150;913;72.6;52.0;16.00;23;CH COSNE COURS SUR LOIRE;CH;14;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;5;X03;Neurologie médicale;150;913;72.6;52.0;16.00;23;Autres ES Effectif<11;;0 à 10 (9);1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;1;X07;Affections Cardio-vasculaires;437;1976;73.2;51.3;22.88;15;Autres ES Effectif<11;;15;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;10;X05;Traumatologie et ablation de matériel de l'appareil locomoteur;65;332;72.2;53.8;24.62;13;Autres ES Effectif<11;;13;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;3;X02;Hépato-Gastro-Entérologie;264;944;67.9;31.4;11.36;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;4;S05;Transfusion;190;0;80.1;71.1;0.00;NA;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;6;X21;Effets nocifs, alcool, toxicologie, allergies;94;230;50.3;6.4;6.38;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;7;S03;Chimiothérapie pour aff. Non tumorale;86;0;64.7;32.6;0.00;NA;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;8;X12;Uro-Néphrologie médicale (hors Séances);78;440;75.8;57.7;28.21;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;9;X15;Diabète, Maladies métaboliques, Endocrinologie (hors complications);67;522;73.7;56.7;50.75;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;11;X24;Médecine inter spécialités, Autres symptômes ou motifs médicaux;65;342;79.2;58.5;12.31;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;12;X14;Maladies immunitaires, du Sang, des Organes hématopoïétiques, Tumeurs SID;61;461;75.3;45.9;27.87;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;13;X16;Affections et traumatismes de la peau, gelures;60;592;71.1;51.7;51.67;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;14;X06;Rhumatologie;46;323;75.3;56.5;30.43;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;15;X04;Commotions cérébrales, Traumatismes crâniens;45;146;62.0;40.0;6.67;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;16;X20;Psychiatrie;44;418;73.3;59.1;40.91;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;17;X19;Fièvre, Infection, Septicémie, VIH;29;217;73.2;51.7;34.48;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;18;X13;Appareil génital masculin;28;339;77.8;67.9;53.57;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;19;X09;ORL, Stomato;22;98;72.5;50.0;22.73;0 à 10;;;;1;1
GHT de la Nièvre;CH COSNE COURS SUR LOIRE;20;X22;Douleur et soins palliatifs;13;269;83.9;76.9;0.00;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;13;X20;Psychiatrie;156;1330;71.8;55.1;52.56;40;CH DECIZE;CH;36;1;1
GHT de la Nièvre;CH DECIZE;13;X20;Psychiatrie;156;1330;71.8;55.1;52.56;40;Autres ES Effectif<11;;0 à 10 (4);1;1
GHT de la Nièvre;CH DECIZE;1;X07;Affections Cardio-vasculaires;585;5424;73.8;54.2;34.70;35;CH DECIZE;CH;24;1;1
GHT de la Nièvre;CH DECIZE;1;X07;Affections Cardio-vasculaires;585;5424;73.8;54.2;34.70;35;Autres ES Effectif<11;;11;1;1
GHT de la Nièvre;CH DECIZE;11;X06;Rhumatologie;166;1214;75.2;57.2;47.59;35;CH DECIZE;CH;28;1;1
GHT de la Nièvre;CH DECIZE;11;X06;Rhumatologie;166;1214;75.2;57.2;47.59;35;Autres ES Effectif<11;;0 à 10 (7);1;1
GHT de la Nièvre;CH DECIZE;6;X21;Effets nocifs, alcool, toxicologie, allergies;215;752;49.0;7.0;6.51;31;CENTRE MÉDICAL DE LA VENERIE;Privé;17;1;1
GHT de la Nièvre;CH DECIZE;6;X21;Effets nocifs, alcool, toxicologie, allergies;215;752;49.0;7.0;6.51;31;Autres ES Effectif<11;;14;1;1
GHT de la Nièvre;CH DECIZE;7;X03;Neurologie médicale;212;1588;72.0;49.1;38.68;29;CH DECIZE;CH;13;1;1
GHT de la Nièvre;CH DECIZE;7;X03;Neurologie médicale;212;1588;72.0;49.1;38.68;29;Autres ES Effectif<11;;16;1;1
GHT de la Nièvre;CH DECIZE;5;X08;Pneumologie;306;2856;75.1;56.9;54.90;23;CH DECIZE;CH;19;1;1
GHT de la Nièvre;CH DECIZE;5;X08;Pneumologie;306;2856;75.1;56.9;54.90;23;Autres ES Effectif<11;;0 à 10 (4);1;1
GHT de la Nièvre;CH DECIZE;19;X15;Diabète, Maladies métaboliques, Endocrinologie (hors complications);93;832;74.7;54.8;52.69;22;CH DECIZE;CH;18;1;1
GHT de la Nièvre;CH DECIZE;19;X15;Diabète, Maladies métaboliques, Endocrinologie (hors complications);93;832;74.7;54.8;52.69;22;Autres ES Effectif<11;;0 à 10 (4);1;1
GHT de la Nièvre;CH DECIZE;12;X14;Maladies immunitaires, du Sang, des Organes hématopoïétiques, Tumeurs SID;160;1307;78.4;63.8;45.00;14;Autres ES Effectif<11;;14;1;1
GHT de la Nièvre;CH DECIZE;4;X02;Hépato-Gastro-Entérologie;374;2400;67.9;37.7;28.61;12;Autres ES Effectif<11;;12;1;1
GHT de la Nièvre;CH DECIZE;2;C16;Chirurgie Ophtalmologique et greffe de cornée;472;1;72.8;41.1;0.00;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;3;C23;Parages de plaies, Greffes de peau, des Tissus S/C;380;20;72.9;55.0;0.26;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;8;K09;ORL Stomato avec Acte classant non opératoire et endoscopies;208;1;34.7;4.3;0.00;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;9;K02;Endoscopies digestives et biliaires avec ou sans anesthésie;195;6;61.1;13.8;0.00;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;10;X16;Affections et traumatismes de la peau, gelures;181;668;73.4;52.5;24.86;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;14;C25;Chirurgie inter spécialités;155;122;70.5;41.9;1.94;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;15;S02;Chimiothérapie pour tumeur;146;0;73.2;39.7;0.00;NA;;;;1;1
GHT de la Nièvre;CH DECIZE;16;X12;Uro-Néphrologie médicale (hors Séances);137;814;71.3;51.8;32.12;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;17;X09;ORL, Stomato;112;146;38.7;15.2;4.46;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;18;O03;IVG;93;0;29.4;0.0;0.00;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;20;C15;Chirurgie ORL stomato;66;0;24.0;6.1;0.00;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;21;X22;Douleur et soins palliatifs;56;1058;81.4;64.3;1.79;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;22;X05;Traumatologie et ablation de matériel de l'appareil locomoteur;53;243;75.3;54.7;28.30;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;23;X19;Fièvre, Infection, Septicémie, VIH;38;504;80.7;81.6;68.42;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;24;X24;Médecine inter spécialités, Autres symptômes ou motifs médicaux;37;228;78.4;67.6;24.32;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;25;C11;Chirurgies autres de l'appareil locomoteur, amputations;35;0;59.9;14.3;0.00;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;26;X04;Commotions cérébrales, Traumatismes crâniens;31;111;63.7;45.2;16.13;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;27;S03;Chimiothérapie pour aff. Non tumorale;27;0;45.4;3.7;0.00;NA;;;;1;1
GHT de la Nièvre;CH DECIZE;28;O04;Obstétrique autre;21;0;30.7;0.0;0.00;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;29;S05;Transfusion;18;0;71.0;38.9;0.00;NA;;;;1;1
GHT de la Nièvre;CH DECIZE;30;C20;Chirurgie de l'appareil génital masculin;17;0;18.3;5.9;0.00;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;31;X13;Appareil génital masculin;17;127;78.9;70.6;64.71;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;32;C17;Chirurgie Gynécologique;14;31;48.1;0.0;14.29;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;33;K12;Explorations nocturnes, séjours de moins de 2 jours;13;13;56.3;0.0;0.00;0 à 10;;;;1;1
GHT de la Nièvre;CH DECIZE;34;X10;Ophtalmologie;12;89;74.3;50.0;16.67;0 à 10;;;;1;1
GHT de la Nièvre;HL LES CYGNES LORMES;1;X08;Pneumologie;28;487;82.1;82.1;82.14;0 à 10;;;;1;1
GHT de la Nièvre;HL LES CYGNES LORMES;2;X15;Diabète, Maladies métaboliques, Endocrinologie (hors complications);14;285;82.8;71.4;85.71;0 à 10;;;;1;1
GHT de la Nièvre;HL LES CYGNES LORMES;3;X03;Neurologie médicale;13;268;77.5;61.5;61.54;0 à 10;;;;1;1
GHT de la Nièvre;HL LES CYGNES LORMES;4;X12;Uro-Néphrologie médicale (hors Séances);11;278;85.5;81.8;81.82;0 à 10;;;;1;1
GHT de la Nièvre;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;1;X08;Pneumologie;73;757;82.8;78.1;73.97;0 à 10;;;;1;1
GHT de la Nièvre;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;2;X20;Psychiatrie;65;761;82.4;78.5;89.23;0 à 10;;;;1;1
GHT de la Nièvre;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;3;X07;Affections Cardio-vasculaires;47;496;84.9;87.2;70.21;0 à 10;;;;1;1
GHT de la Nièvre;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;4;X15;Diabète, Maladies métaboliques, Endocrinologie (hors complications);38;352;77.8;65.8;78.95;0 à 10;;;;1;1
GHT de la Nièvre;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;5;X24;Médecine inter spécialités, Autres symptômes ou motifs médicaux;24;284;79.3;75.0;79.17;0 à 10;;;;1;1
GHT de la Nièvre;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;6;S05;Transfusion;23;0;79.7;73.9;0.00;NA;;;;1;1
GHT de la Nièvre;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;7;X06;Rhumatologie;20;241;84.4;90.0;80.00;0 à 10;;;;1;1
GHT de la Nièvre;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;8;X03;Neurologie médicale;18;169;82.2;77.8;66.67;0 à 10;;;;1;1
GHT de la Nièvre;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;9;X02;Hépato-Gastro-Entérologie;17;149;82.9;76.5;70.59;0 à 10;;;;1;1
GHT de la Nièvre;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;10;X12;Uro-Néphrologie médicale (hors Séances);17;175;87.1;88.2;88.24;0 à 10;;;;1;1
GHT de la Nièvre;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;11;X14;Maladies immunitaires, du Sang, des Organes hématopoïétiques, Tumeurs SID;14;109;79.8;71.4;71.43;0 à 10;;;;1;1
GHT de la Nièvre;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;12;X16;Affections et traumatismes de la peau, gelures;12;108;79.1;58.3;66.67;0 à 10;;;;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;14;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;610;5372;77.5;58.5;47.70;275;CLINEA;Privé;92;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;14;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;610;5372;77.5;58.5;47.70;275;CENTRE MÉDICAL DE LA VENERIE;Privé;56;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;14;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;610;5372;77.5;58.5;47.70;275;CRF PASORI;Privé;33;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;14;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;610;5372;77.5;58.5;47.70;275;CENTRE COLBERT MEDECINE ET SSR;CH;23;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;14;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;610;5372;77.5;58.5;47.70;275;CH DECIZE;CH;19;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;14;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;610;5372;77.5;58.5;47.70;275;LE RECONFORT;Privé;14;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;14;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;610;5372;77.5;58.5;47.70;275;CH COSNE COURS SUR LOIRE;CH;12;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;14;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;610;5372;77.5;58.5;47.70;275;Autres ES Effectif<11;;26;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;9;X03;Neurologie médicale;972;6180;61.4;33.2;26.54;142;HÔPITAL PIERRE BEREGOVOY;CH;54;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;9;X03;Neurologie médicale;972;6180;61.4;33.2;26.54;142;CRF PASORI;Privé;32;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;9;X03;Neurologie médicale;972;6180;61.4;33.2;26.54;142;CENTRE COLBERT MEDECINE ET SSR;CH;14;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;9;X03;Neurologie médicale;972;6180;61.4;33.2;26.54;142;CLINEA;Privé;14;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;9;X03;Neurologie médicale;972;6180;61.4;33.2;26.54;142;Autres ES Effectif<11;;28;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;4;X08;Pneumologie;1812;13915;63.5;36.7;37.31;104;CLINEA;Privé;41;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;4;X08;Pneumologie;1812;13915;63.5;36.7;37.31;104;CENTRE COLBERT MEDECINE ET SSR;CH;27;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;4;X08;Pneumologie;1812;13915;63.5;36.7;37.31;104;CENTRE MÉDICAL DE LA VENERIE;Privé;11;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;4;X08;Pneumologie;1812;13915;63.5;36.7;37.31;104;Autres ES Effectif<11;;25;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;8;X07;Affections Cardio-vasculaires;1119;8302;72.1;51.3;31.81;86;CENTRE MÉDICAL DE LA VENERIE;Privé;28;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;8;X07;Affections Cardio-vasculaires;1119;8302;72.1;51.3;31.81;86;CLINEA;Privé;25;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;8;X07;Affections Cardio-vasculaires;1119;8302;72.1;51.3;31.81;86;CENTRE COLBERT MEDECINE ET SSR;CH;18;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;8;X07;Affections Cardio-vasculaires;1119;8302;72.1;51.3;31.81;86;Autres ES Effectif<11;;15;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;3;X02;Hépato-Gastro-Entérologie;1933;10742;60.5;31.6;18.21;64;CENTRE COLBERT MEDECINE ET SSR;CH;20;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;3;X02;Hépato-Gastro-Entérologie;1933;10742;60.5;31.6;18.21;64;CLINEA;Privé;16;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;3;X02;Hépato-Gastro-Entérologie;1933;10742;60.5;31.6;18.21;64;CENTRE MÉDICAL DE LA VENERIE;Privé;13;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;3;X02;Hépato-Gastro-Entérologie;1933;10742;60.5;31.6;18.21;64;Autres ES Effectif<11;;15;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;12;C11;Chirurgies autres de l'appareil locomoteur, amputations;706;2853;51.9;11.9;12.89;61;CRF PASORI;Privé;19;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;12;C11;Chirurgies autres de l'appareil locomoteur, amputations;706;2853;51.9;11.9;12.89;61;CENTRE MÉDICAL DE LA VENERIE;Privé;16;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;12;C11;Chirurgies autres de l'appareil locomoteur, amputations;706;2853;51.9;11.9;12.89;61;CLINEA;Privé;14;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;12;C11;Chirurgies autres de l'appareil locomoteur, amputations;706;2853;51.9;11.9;12.89;61;Autres ES Effectif<11;;12;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;27;X18;Suivi thérap. d'affections connues, Allergologie, Rééducation, Convalescence;243;1111;67.6;30.0;9.88;46;INSTITUT MEDICAL DE SOLOGNE;Privé;19;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;27;X18;Suivi thérap. d'affections connues, Allergologie, Rééducation, Convalescence;243;1111;67.6;30.0;9.88;46;Autres ES Effectif<11;;27;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;24;X06;Rhumatologie;374;2493;68.4;46.0;32.62;41;CLINEA;Privé;21;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;24;X06;Rhumatologie;374;2493;68.4;46.0;32.62;41;Autres ES Effectif<11;;20;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;34;X05;Traumatologie et ablation de matériel de l'appareil locomoteur;180;663;67.1;48.3;17.22;39;CLINEA;Privé;16;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;34;X05;Traumatologie et ablation de matériel de l'appareil locomoteur;180;663;67.1;48.3;17.22;39;CENTRE MÉDICAL DE LA VENERIE;Privé;13;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;34;X05;Traumatologie et ablation de matériel de l'appareil locomoteur;180;663;67.1;48.3;17.22;39;Autres ES Effectif<11;;0 à 10 (10);1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;11;X15;Diabète, Maladies métaboliques, Endocrinologie (hors complications);741;4746;61.5;24.2;22.81;34;Autres ES Effectif<11;;34;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;17;X21;Effets nocifs, alcool, toxicologie, allergies;566;1912;45.7;5.7;8.83;25;CENTRE MÉDICAL DE LA VENERIE;Privé;13;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;17;X21;Effets nocifs, alcool, toxicologie, allergies;566;1912;45.7;5.7;8.83;25;Autres ES Effectif<11;;12;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;19;X14;Maladies immunitaires, du Sang, des Organes hématopoïétiques, Tumeurs SID;520;3821;71.7;51.0;27.31;24;Autres ES Effectif<11;;24;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;23;X16;Affections et traumatismes de la peau, gelures;408;2444;60.9;34.6;32.60;24;CLINEA;Privé;11;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;23;X16;Affections et traumatismes de la peau, gelures;408;2444;60.9;34.6;32.60;24;Autres ES Effectif<11;;13;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;6;K05;Cathétérismes vasculaires diagnostiques et interventionnels;1624;6565;68.7;28.4;8.31;23;CENTRE MÉDICAL DE LA VENERIE;Privé;13;1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;6;K05;Cathétérismes vasculaires diagnostiques et interventionnels;1624;6565;68.7;28.4;8.31;23;Autres ES Effectif<11;;0 à 10 (10);1;1
GHT de la Nièvre;HÔPITAL PIERRE BEREGOVOY;22;C14;Chirurgie vasculaire;425;2883;67.7;29.2;16.00;23;Autres ES Effectif<11;;23;1;1
